Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
137,US-2019-113880,2019-03-01,2019-03-05,Standard Class,VF-21715,Vicky Freymann,Other ,,Elmhurst,Illinois,60126,Central,OFF-PA-10003036,Third Party,Paper,17.472,3,0.2,5.6784
138,US-2019-131009,2019-03-01,2019-03-05,Standard Class,SC-20380,Shahid Collister,Replacement,,El Paso,Texas,79907,Central,OFF-ST-10001469,Third Party,Storage,129.552,3,0.2,-22.6716
139,US-2019-168312,2019-03-01,2019-03-07,Standard Class,GW-14605,Giulietta Weimer,Replacement ,,Houston,Texas,77036,Central,OFF-ST-10003692,third party,Storage,137.352,3,0.2,8.5845
140,US-2019-143707,2019-03-01,2019-03-05,Standard Class,HR-14770,Hallie Redmond,Other,,New York City,New York,10035,East,TEC-PH-10003655,pre book,Phones,5.94,3,0.0,1.6038
141,US-2019-107524,2019-03-02,2019-03-08,Standard Class,KN-16705,Kristina Nunn,Other ,,New York City,New York,10009,East,OFF-EN-10001990,THIRD PARTY,Envelopes,11.36,2,0.0,5.3392
142,US-2019-111157,2019-03-02,2019-03-06,Standard Class,NH-18610,Nicole Hansen,Servicing,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,Third Party,Paper,3.424,1,0.2,1.07
143,US-2019-107524,2019-03-02,2019-03-08,Standard Class,KN-16705,Kristina Nunn,Other ,,New York City,New York,10009,East,OFF-PA-10000587,THIRD PARTY,Paper,36.4,5,0.0,17.472
144,US-2019-111157,2019-03-02,2019-03-06,Standard Class,NH-18610,Nicole Hansen,Servicing,,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Pre Book,Accessories,151.2,3,0.2,32.13
145,US-2019-127978,2019-03-03,2019-03-08,Standard Class,JS-15595,Jill Stevenson,Servicing,,Columbus,Ohio,,East,FUR-BO-10001972,Direct Sale,Bookcases,302.45,5,0.5,-199.617
146,US-2019-105648,2019-03-03,2019-03-07,Standard Class,EJ-14155,Eva Jacobs,Replacement,,San Diego,California,,West,FUR-TA-10002958,direct sale,Tables,626.352,3,0.2,-23.4882
147,US-2019-130421,2019-03-03,2019-03-07,Standard Class,SC-20020,Sam Craven,Replacement,,Houston,Texas,77095,Central,OFF-AP-10002534,Third Party,Appliances,176.772,3,0.8,-459.6072
148,US-2019-155852,2019-03-03,2019-03-07,Second Class,AJ-10945,Ashley Jarboe,Replacement,,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Third Party,Art,19.456,4,0.2,3.4048
149,US-2019-127964,2019-03-03,2019-03-08,Standard Class,AP-10720,Anne Pryor,Other,,New York City,New York,,East,OFF-BI-10003429,Third Party,Binders,25.32,5,0.2,9.1785
150,US-2019-127964,2019-03-03,2019-03-08,Standard Class,AP-10720,Anne Pryor,Other,,New York City,New York,10035,East,OFF-BI-10004593,Third Party,Binders,125.76,3,0.2,40.872
151,US-2019-127978,2019-03-03,2019-03-08,Standard Class,JS-15595,Jill Stevenson,Servicing ,,Columbus,Ohio,43229,East,OFF-LA-10000305,Third Party,Labels,15.12,3,0.2,4.914
152,US-2019-127978,2019-03-03,2019-03-08,Standard Class,JS-15595,Jill Stevenson,Servicing ,,Columbus,Ohio,43229,East,OFF-ST-10002486,Third Party,Storage,44.672,8,0.2,-10.0512
153,US-2019-127964,2019-03-03,2019-03-08,Standard Class,AP-10720,Anne Pryor,Other ,,New York City,New York,10035,East,TEC-PH-10004700,PRE BOOK,Phones,9.99,1,0.0,4.5954
154,US-2019-117016,2019-03-04,2019-03-09,Standard Class,SC-20095,Sanjit Chand,Replacement ,,Margate,Florida,33063,South,OFF-AR-10001374,Third Party,Art,15.552,3,0.2,2.3328
155,US-2019-116239,2019-03-04,2019-03-04,Same Day,CL-12565,Clay Ludtke,Replacement ,,Columbia,South Carolina,29203,South,OFF-ST-10001370,Third Party,Storage,354.9,5,0.0,17.745
156,US-2019-169061,2019-03-05,2019-03-08,Second Class,AB-10150,Aimee Bixby,Replacement,,Yonkers,New York,10701,East,OFF-AR-10000588,OTHER,Art,59.52,3,0.0,15.4752
157,US-2019-169061,2019-03-05,2019-03-08,Second Class,AB-10150,Aimee Bixby,Replacement,,Yonkers,New York,10701,East,OFF-BI-10001617,Other,Binders,49.632,6,0.2,16.7508
158,US-2019-169061,2019-03-05,2019-03-08,Second Class,AB-10150,Aimee Bixby,Replacement,,Yonkers,New York,10701,East,OFF-PA-10001878,Other,Paper,97.82,2,0.0,45.9754
159,US-2019-169061,2019-03-05,2019-03-08,Second Class,AB-10150,Aimee Bixby,Replacement ,,Yonkers,New York,10701,East,OFF-SU-10000381,Other,Supplies,18.62,2,0.0,5.3998
160,US-2019-169061,2019-03-05,2019-03-08,Second Class,AB-10150,Aimee Bixby,Replacement,,Yonkers,New York,10701,East,TEC-AC-10002001,OTHER,Accessories,,3,0.0,177.5889
161,US-2019-104563,2019-03-07,2019-03-12,Standard Class,CM-12715,Craig Molinari,Servicing,,Seattle,Washington,98103,West,FUR-CH-10002780,Direct Sale,Chairs,436.704,6,0.2,21.8352
162,US-2019-156587,2019-03-07,2019-03-08,First Class,AB-10015,Aaron Bergman,Replacement,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Direct Sale,Chairs,48.712,1,0.2,5.4801
163,US-2019-104563,2019-03-07,2019-03-12,Standard Class,CM-12715,Craig Molinari,Servicing ,,Seattle,Washington,98103,West,FUR-CH-10004495,Direct Sale,Chairs,481.568,2,0.2,54.1764
164,US-2019-104563,2019-03-07,2019-03-12,Standard Class,CM-12715,Craig Molinari,Servicing,,Seattle,Washington,98103,West,OFF-AR-10000390,Third Party,Art,20.65,5,0.0,9.499
165,US-2019-156587,2019-03-07,2019-03-08,First Class,AB-10015,Aaron Bergman,Replacement,,Seattle,Washington,98103,West,OFF-AR-10001427,third party,Art,17.94,3,0.0,4.6644
166,US-2019-131982,2019-03-07,2019-03-11,Second Class,NP-18685,Nora Pelletier,Other,,Des Moines,Washington,98198,West,OFF-BI-10004224,Third Party,Binders,107.648,2,0.2,33.64
167,US-2019-104563,2019-03-07,2019-03-12,Standard Class,CM-12715,Craig Molinari,Servicing,,Seattle,Washington,98103,West,OFF-ST-10000934,Third Party,Storage,204.9,5,0.0,0.0
168,US-2019-156587,2019-03-07,2019-03-08,First Class,AB-10015,Aaron Bergman,Replacement ,United States,Seattle,Washington,98103,West,OFF-ST-10002344,other,Storage,242.94,3,0.0,4.8588
169,US-2019-140116,2019-03-10,2019-03-17,Standard Class,KT-16480,Kean Thornton,Replacement ,,Denver,Colorado,,West,OFF-AR-10001044,Other,Art,83.168,4,0.2,9.3564
170,US-2019-100279,2019-03-10,2019-03-14,Standard Class,SW-20275,Scott Williamson,Replacement ,,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Other,Paper,22.38,2,0.0,10.7424
171,US-2019-140116,2019-03-10,2019-03-17,Standard Class,KT-16480,Kean Thornton,Replacement,,Denver,Colorado,80219,West,OFF-ST-10000078,Other,Storage,636.408,3,0.2,-15.9102
172,US-2019-166884,2019-03-11,2019-03-16,Second Class,CK-12205,Chloris Kastensmidt,Replacement ,,Columbus,Ohio,43229,East,FUR-FU-10003981,OTHER,Furnishings,8.32,5,0.2,2.288
173,US-2019-114790,2019-03-11,2019-03-13,Second Class,FM-14215,Filia McAdams,Servicing,,Richmond,Kentucky,,South,OFF-AP-10002578,Third Party,Appliances,146.76,3,0.0,38.1576
174,US-2019-103338,2019-03-11,2019-03-15,Standard Class,RB-19435,Richard Bierner,Replacement ,,Roseville,California,95661,West,OFF-AR-10001770,Third Party,Art,7.98,3,0.0,2.0748
175,US-2019-166884,2019-03-11,2019-03-16,Second Class,CK-12205,Chloris Kastensmidt,Replacement ,,Columbus,Ohio,43229,East,OFF-FA-10001561,third party,Fasteners,10.464,6 units,0.2,1.7004
176,US-2019-114790,2019-03-11,2019-03-13,Second Class,FM-14215,Filia McAdams,Servicing ,,Richmond,Kentucky,40475,South,OFF-PA-10000213,third party,Paper,14.94,3,0.0,7.0218
177,US-2019-158337,2019-03-11,2019-03-14,Second Class,KA-16525,Kelly Andreada,Replacement ,,New York City,New York,10024,East,OFF-PA-10002137,Third Party,Paper,108.92,14,0.0,49.014
178,US-2019-114790,2019-03-11,2019-03-13,Second Class,FM-14215,Filia McAdams,Servicing ,,Richmond,Kentucky,40475,South,TEC-AC-10000710,PRE BOOK,Accessories,,2,0.0,14.1728
179,US-2019-114790,2019-03-11,2019-03-13,Second Class,FM-14215,Filia McAdams,Servicing,,Richmond,Kentucky,40475,South,TEC-PH-10000984,PRE BOOK,Phones,587.97,3,0.0,164.6316
180,CA-2019-139675,2019-03-13,2019-03-18,Second Class,NF-18595,Nicole Fjeld,Other,,Calgary,Alberta,T2C,West,FUR-CH-10004063,DIRECT SALE,Chairs,915.14,4,0.2,102.95
181,CA-2019-139675,2019-03-13,2019-03-18,Second Class,NF-18595,Nicole Fjeld,Other ,,Calgary,Alberta,,West,FUR-FU-10001979,direct sale,Furnishings,327.76,8,0.0,91.77
182,US-2019-125521,2019-03-14,2019-03-19,Standard Class,CK-12325,Christine Kargatis,Other,,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Direct Sale,Chairs,1139.92,4,0.0,284.98
183,US-2019-157623,2019-03-14,2019-03-18,Standard Class,DK-13225,Dean Katz,Servicing ,,Huntington Beach,California,92646,West,OFF-AR-10003723,third party,Art,3.38,1,0.0,1.2506
184,US-2019-114510,2019-03-14,2019-03-19,Standard Class,JF-15295,Jason Fortune-,Replacement ,,Logan,Utah,84321,West,OFF-BI-10001617,Third Party,Binders,33.088,4,0.2,11.1672
185,US-2019-114510,2019-03-14,2019-03-19,Standard Class,JF-15295,Jason Fortune-,Replacement ,,Logan,Utah,,West,OFF-BI-10003007,Other,Binders,62.048,2,0.2,20.1656
186,US-2019-100293,2019-03-14,2019-03-18,Standard Class,NF-18475,Neil Französisch,Other,,Jacksonville,Florida,32216,South,OFF-PA-10000176,Other,Paper,,6,0.2,31.8696
187,US-2019-157623,2019-03-14,2019-03-18,Standard Class,DK-13225,Dean Katz,Servicing ,,Huntington Beach,California,92646,West,OFF-PA-10001204,other,Paper,10.56,2,0.0,4.752
188,US-2019-152618,2019-03-14,2019-03-17,First Class,RB-19465,Rick Bensley,Other ,,Chicago,Illinois,60653,Central,OFF-PA-10001215,OTHER,Paper,8.448,2,0.2,2.64
189,US-2019-114510,2019-03-14,2019-03-19,Standard Class,JF-15295,Jason Fortune-,Replacement,,Logan,Utah,,West,OFF-ST-10000736,other,Storage,80.98,1,0.0,3.2392
190,US-2019-114510,2019-03-14,2019-03-19,Standard Class,JF-15295,Jason Fortune-,Replacement ,,Logan,Utah,84321,West,OFF-ST-10003221,Third Party,Storage,21.36,2,0.0,5.7672
191,US-2019-114510,2019-03-14,2019-03-19,Standard Class,JF-15295,Jason Fortune-,Replacement ,,Logan,Utah,84321,West,TEC-AC-10004877,Pre Book,Accessories,82.8,12,0.0,6.624
192,US-2019-152618,2019-03-14,2019-03-17,First Class,RB-19465,Rick Bensley,Other ,,Chicago,Illinois,60653,Central,TEC-MA-10003626,Pre Book,Machines,574.91,2,0.3,156.047
193,US-2019-149958,2019-03-15,2019-03-19,Standard Class,AS-10240,Alan Shonely,Replacement,,Tampa,Florida,33614,South,FUR-FU-10001756,Direct Sale,Furnishings,45.696,3,0.2,5.1408
194,US-2019-149958,2019-03-15,2019-03-19,Standard Class,AS-10240,Alan Shonely,Replacement,,Tampa,Florida,,South,OFF-BI-10000773,Third Party,Binders,7.218,3,0.7,-5.5338
195,US-2019-149958,2019-03-15,2019-03-19,Standard Class,AS-10240,Alan Shonely,Replacement ,,Tampa,Florida,,South,OFF-BI-10001543,THIRD PARTY,Binders,43.188,4,0.7,-31.6712
196,US-2019-149958,2019-03-15,2019-03-19,Standard Class,AS-10240,Alan Shonely,Replacement ,,Tampa,Florida,33614,South,OFF-PA-10002120,Third Party,Paper,131.904,3,0.2,47.8152
197,US-2019-149958,2019-03-15,2019-03-19,Standard Class,AS-10240,Alan Shonely,Replacement,,Tampa,Florida,33614,South,OFF-ST-10001490,Third Party,Storage,142.776,1,0.2,17.847
198,US-2019-157609,2019-03-16,2019-03-21,Second Class,KN-16705,Kristina Nunn,Other,,Raleigh,North Carolina,27604,South,TEC-PH-10002415,Pre Book,Phones,471.92,2,0.2,29.495
199,US-2019-148838,2019-03-17,2019-03-21,Standard Class,CP-12340,Christine Phan,Servicing,,New York City,New York,,East,FUR-TA-10001950,direct sale,Tables,1071.576,4,0.4,-553.6476
200,US-2019-148838,2019-03-17,2019-03-21,Standard Class,CP-12340,Christine Phan,Servicing ,,New York City,New York,10024,East,FUR-TA-10003473,Direct Sale,Tables,1579.746,7,0.4,-447.5947
201,US-2019-148838,2019-03-17,2019-03-21,Standard Class,CP-12340,Christine Phan,Servicing,,New York City,New York,10024,East,FUR-TA-10004175,Direct Sale,Tables,613.908,3,0.4,-122.7816
202,US-2019-118339,2019-03-17,2019-03-24,Standard Class,BN-11515,Bradley Nguyen,Replacement,,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,THIRD PARTY,Appliances,93.78,2,0.0,36.5742
203,US-2019-164763,2019-03-17,2019-03-21,Standard Class,MH-17440,Mark Haberlin,Servicing,,Jackson,Mississippi,39212,South,OFF-AP-10003971,Other,Appliances,32.67,3,0.0,8.4942
204,US-2019-158442,2019-03-17,2019-03-17,Same Day,AZ-10750,Annie Zypern,Replacement ,,Dallas,Texas,75217,Central,OFF-AR-10003732,Other,Art,4.448,2,0.2,0.3336
205,US-2019-118339,2019-03-17,2019-03-24,Standard Class,BN-11515,Bradley Nguyen,Replacement,,Lakeville,Minnesota,55044,Central,OFF-AR-10003829,Other,Art,19.68,6,0.0,5.7072
206,US-2019-118339,2019-03-17,2019-03-24,Standard Class,BN-11515,Bradley Nguyen,Replacement ,,Lakeville,Minnesota,55044,Central,OFF-BI-10000136,other,Binders,35.88,6,0.0,17.2224
207,US-2019-164763,2019-03-17,2019-03-21,Standard Class,MH-17440,Mark Haberlin,Servicing,,Jackson,Mississippi,39212,South,OFF-BI-10000309,OTHER,Binders,30.44,2,0.0,14.9156
208,US-2019-164763,2019-03-17,2019-03-21,Standard Class,MH-17440,Mark Haberlin,Servicing,,Jackson,Mississippi,,South,OFF-BI-10000605,Third Party,Binders,11.43,3,0.0,5.3721
209,US-2019-118339,2019-03-17,2019-03-24,Standard Class,BN-11515,Bradley Nguyen,Replacement,,Lakeville,Minnesota,,Central,OFF-BI-10001758,Other,Binders,53.4,10,0.0,25.098
210,US-2019-118339,2019-03-17,2019-03-24,Standard Class,BN-11515,Bradley Nguyen,Replacement,,Lakeville,Minnesota,55044,Central,OFF-PA-10000466,OTHER,Paper,,7,0.0,23.59
211,US-2019-148838,2019-03-17,2019-03-21,Standard Class,CP-12340,Christine Phan,Servicing ,,New York City,New York,10024,East,OFF-PA-10000919,Other,Paper,155.04,4,0.0,75.9696
212,US-2019-158442,2019-03-17,2019-03-17,Same Day,AZ-10750,Annie Zypern,Replacement ,,Dallas,Texas,75217,Central,OFF-PA-10002195,Other,Paper,5.184,1,0.2,1.8792
213,US-2019-158442,2019-03-17,2019-03-17,Same Day,AZ-10750,Annie Zypern,Replacement,,Dallas,Texas,75217,Central,OFF-PA-10002365,Other,Paper,15.552,3,0.2,5.4432
214,US-2019-148838,2019-03-17,2019-03-21,Standard Class,CP-12340,Christine Phan,Servicing ,,New York City,New York,,East,OFF-PA-10002960,THIRD PARTY,Paper,34.86,7,0.0,16.3842
215,US-2019-164763,2019-03-17,2019-03-21,Standard Class,MH-17440,Mark Haberlin,Servicing,,Jackson,Mississippi,39212,South,OFF-PA-10003063,Third Party,Paper,16.0,4,0.0,7.68
216,US-2019-164763,2019-03-17,2019-03-21,Standard Class,MH-17440,Mark Haberlin,Servicing ,,Jackson,Mississippi,39212,South,OFF-PA-10003349,Third Party,Paper,12.96,2,0.0,6.3504
217,US-2019-127859,2019-03-17,2019-03-20,Second Class,QJ-19255,Quincy Jones,Servicing ,,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,third party,Paper,126.624,6,0.2,41.1528
218,US-2019-111871,2019-03-18,2019-03-21,Second Class,EK-13795,Eileen Kiefer,Other ,,San Francisco,California,94110,West,FUR-BO-10004218,direct sale,Bookcases,1198.33,10,0.15,70.49
219,US-2019-145317,2019-03-18,2019-03-23,Standard Class,SM-20320,Sean Miller,Other ,,Jacksonville,Florida,32216,South,FUR-FU-10001986,Direct Sale,Furnishings,,3,0.2,15.294
220,US-2019-145317,2019-03-18,2019-03-23,Standard Class,SM-20320,Sean Miller,Other ,United States,Jacksonville,Florida,32216,South,FUR-FU-10004270,Direct Sale,Furnishings,30.768,2,0.2,8.0766
221,US-2019-131275,2019-03-18,2019-03-24,Standard Class,SC-20050,Sample Company A,Other,,Burbank,California,91505,West,FUR-FU-10004597,Direct Sale,Furnishings,,2,0.0,14.43
222,US-2019-145317,2019-03-18,2019-03-23,Standard Class,SM-20320,Sean Miller,Other,,Jacksonville,Florida,,South,OFF-AR-10003183,Third Party,Art,8.016,3,0.2,1.002
223,US-2019-145317,2019-03-18,2019-03-23,Standard Class,SM-20320,Sean Miller,Other ,,Jacksonville,Florida,,South,OFF-FA-10003112,Third Party,Fasteners,,3,0.2,5.9175
224,US-2019-145317,2019-03-18,2019-03-23,Standard Class,SM-20320,Sean Miller,Other,,Jacksonville,Florida,32216,South,OFF-PA-10001804,third party,Paper,21.376,4,0.2,7.4816
225,US-2019-131275,2019-03-18,2019-03-24,Standard Class,SC-20050,Sample Company A,Other ,,Burbank,California,,West,OFF-ST-10000078,third party,Storage,1856.19,7,0.0,334.1142
226,US-2019-131275,2019-03-18,2019-03-24,Standard Class,SC-20050,Sample Company A,Other ,,Burbank,California,91505,West,TEC-MA-10001148,Pre Book,Machines,1279.968,4,0.2,415.9896
227,US-2019-145317,2019-03-18,2019-03-23,Standard Class,SM-20320,Sean Miller,Other ,,Jacksonville,Florida,32216,South,TEC-MA-10002412,pre book,Machines,22638.48,6,0.5,-1811.0784
228,US-2019-145317,2019-03-18,2019-03-23,Standard Class,SM-20320,Sean Miller,Other,,Jacksonville,Florida,,South,TEC-MA-10003626,PRE BOOK,Machines,821.3,4,0.5,-16.426
229,US-2019-103989,2019-03-19,2019-03-21,First Class,MC-17605,Matt Connell,Servicing,,Lakeland,Florida,33801,South,FUR-FU-10002508,Direct Sale,Furnishings,20.016,3,0.2,5.5044
230,US-2019-103989,2019-03-19,2019-03-21,First Class,MC-17605,Matt Connell,Servicing ,,Lakeland,Florida,33801,South,FUR-FU-10003981,Direct Sale,Furnishings,,3,0.2,1.3728
231,US-2019-103989,2019-03-19,2019-03-21,First Class,MC-17605,Matt Connell,Servicing,,Lakeland,Florida,,South,OFF-BI-10001196,Third Party,Binders,33.57,5,0.7,-25.737
232,US-2019-103989,2019-03-19,2019-03-21,First Class,MC-17605,Matt Connell,Servicing,,Lakeland,Florida,,South,OFF-LA-10000443,THIRD PARTY,Labels,11.808,4,0.2,3.9852
233,US-2019-103989,2019-03-19,2019-03-21,First Class,MC-17605,Matt Connell,Servicing,,Lakeland,Florida,33801,South,OFF-ST-10000918,Third Party,Storage,26.16,3,0.2,1.962
234,US-2019-103989,2019-03-19,2019-03-21,First Class,MC-17605,Matt Connell,Servicing ,,Lakeland,Florida,33801,South,TEC-AC-10002647,PRE BOOK,Accessories,170.24,2,0.2,53.2
235,US-2019-103989,2019-03-19,2019-03-21,First Class,MC-17605,Matt Connell,Servicing ,,Lakeland,Florida,33801,South,TEC-PH-10004667,Pre Book,Phones,,3,0.2,28.3479
236,US-2019-155544,2019-03-21,2019-03-25,Standard Class,GM-14440,Gary McGarr,Replacement,,Knoxville,Tennessee,37918,South,FUR-CH-10000422,Direct Sale,Chairs,218.376,3,0.2,-10.9188
237,US-2019-155544,2019-03-21,2019-03-25,Standard Class,GM-14440,Gary McGarr,Replacement ,,Knoxville,Tennessee,37918,South,FUR-FU-10001473,Direct Sale,Furnishings,32.952,3,0.2,6.5904
238,US-2019-163223,2019-03-21,2019-03-25,Standard Class,KH-16690,Kristen Hastings,Servicing,,Springfield,Virginia,22153,South,OFF-AR-10001573,Third Party,Art,9.32,4,0.0,2.7028
239,US-2019-140004,2019-03-21,2019-03-25,Standard Class,CB-12025,Cassandra Brandow,Replacement ,,Hamilton,Ohio,,East,OFF-AR-10004027,Third Party,Art,6.048,3,0.2,1.5876
240,US-2019-140004,2019-03-21,2019-03-25,Standard Class,CB-12025,Cassandra Brandow,Replacement ,,Hamilton,Ohio,45011,East,OFF-AR-10004685,third party,Art,7.408,2,0.2,1.2038
241,US-2019-163223,2019-03-21,2019-03-25,Standard Class,KH-16690,Kristen Hastings,Servicing ,,Springfield,Virginia,22153,South,OFF-BI-10001597,Third Party,Binders,122.94,3,0.0,59.0112
242,US-2019-163223,2019-03-21,2019-03-25,Standard Class,KH-16690,Kristen Hastings,Servicing,,Springfield,Virginia,22153,South,OFF-LA-10004409,other,Labels,14.4,5,0.0,6.624
243,US-2019-155544,2019-03-21,2019-03-25,Standard Class,GM-14440,Gary McGarr,Replacement,,Knoxville,Tennessee,37918,South,OFF-LA-10004544,OTHER,Labels,59.2,5,0.2,22.2
244,US-2019-163223,2019-03-21,2019-03-25,Standard Class,KH-16690,Kristen Hastings,Servicing ,,Springfield,Virginia,22153,South,OFF-PA-10000675,Other,Paper,122.97,3,0.0,60.2553
245,US-2019-107405,2019-03-21,2019-03-25,Standard Class,TS-21205,Thomas Seio,Servicing,,Asheville,North Carolina,28806,South,OFF-ST-10002301,Other,Storage,16.272,1,0.2,-3.8646
246,US-2019-163223,2019-03-21,2019-03-25,Standard Class,KH-16690,Kristen Hastings,Servicing ,,Springfield,Virginia,22153,South,TEC-PH-10000730,OTHER,Phones,3499.93,7,0.0,909.9818
247,US-2019-148040,2019-03-22,2019-03-26,Standard Class,BF-11275,Beth Fritzler,Servicing,,Tucson,Arizona,,West,FUR-CH-10001482,Direct Sale,Chairs,314.352,3,0.2,-35.3646
248,US-2019-129609,2019-03-22,2019-03-22,Same Day,VM-21835,Vivian Mathis,Replacement ,,Portage,Indiana,46368,Central,OFF-AR-10003478,Third Party,Art,16.28,2,0.0,6.512
249,US-2019-158057,2019-03-22,2019-03-26,Standard Class,CC-12685,Craig Carroll,Replacement ,,Greensboro,North Carolina,27405,South,OFF-BI-10002735,Third Party,Binders,51.465,5,0.7,-39.4565
250,US-2019-158057,2019-03-22,2019-03-26,Standard Class,CC-12685,Craig Carroll,Replacement,,Greensboro,North Carolina,,South,OFF-BI-10004410,THIRD PARTY,Binders,7.644,4,0.7,-5.8604
251,US-2019-148040,2019-03-22,2019-03-26,Standard Class,BF-11275,Beth Fritzler,Servicing ,,Tucson,Arizona,85705,West,OFF-PA-10002581,Third Party,Paper,,3,0.2,23.235
252,US-2019-164749,2019-03-23,2019-03-26,First Class,BG-11740,Bruce Geld,Replacement ,,Delray Beach,Florida,,South,OFF-LA-10004484,Third Party,Labels,9.912,3,0.2,3.2214
253,US-2019-120838,2019-03-23,2019-03-26,Second Class,PO-18865,Patrick O'Donnell,Replacement ,,Los Angeles,California,90036,West,OFF-ST-10000585,Third Party,Storage,330.4,2,0.0,85.904
254,US-2019-120838,2019-03-23,2019-03-26,Second Class,PO-18865,Patrick O'Donnell,Replacement,,Los Angeles,California,,West,TEC-PH-10003484,Pre Book,Phones,604.752,6,0.2,37.797
255,US-2019-143637,2019-03-24,2019-03-29,Second Class,MS-17710,Maurice Satty,Replacement,,Fresno,California,93727,West,FUR-FU-10002813,Direct Sale,Furnishings,,2,0.0,14.5728
256,US-2019-147235,2019-03-24,2019-03-28,Standard Class,CD-11920,Carlos Daly,Replacement ,,New York City,New York,10024,East,OFF-PA-10004948,Third Party,Paper,24.9,5,0.0,11.703
257,US-2019-148586,2019-03-25,2019-04-01,Standard Class,AZ-10750,Annie Zypern,Replacement ,,New York City,New York,10009,East,FUR-CH-10002439,DIRECT SALE,Chairs,366.786,7,0.1,65.2064
258,US-2019-128237,2019-03-25,2019-03-30,Standard Class,CA-12265,Christina Anderson,Replacement ,,San Francisco,California,94110,West,OFF-AR-10000034,Other,Art,25.44,6,0.0,9.9216
